"","id","a_0","a_1","a_2","l_0","l_1","l_2","m_0","m_1","m_2","n_0","n_1","n_2","o_0","o_1","o_2","p_0","p_1","p_2","wa_0","wa_1","wa_2","wax_0","wax_1","wax_2","wsx_0","wsx_1","wsx_2","e5_0","e5_1","e5_2","h_0","h_1","h_2","s_0","s_1","s_2"
"7984",7984,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0.991614066245504,0.488898386801252,0.820328264262951,0.991614066245504,0.484798517316857,0.39769392622779,1,0.867558704212048,0.7566862036297,3,5,4,"H","H0","H01",0,0,0
"7985",7985,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1.06107952122052,3.07294739889944,0.543340831009997,1.06107952122052,3.26064155476006,1.77163969198906,1,0.99942090800992,0.280645705059326,3,1,2,"H","H0","H01",0,0,1
"7986",7986,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1.04521781867202,0.645889344797037,0.706923097230343,1.04521781867202,0.675095052072258,0.4772402851358,1,1.47349346335952,0.483144493030794,3,1,4,"H","H1","H10",0,0,1
"7987",7987,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.989819148436678,0.924505896264874,0.880514574432327,0.989819148436678,0.915093638965585,0.805753286079511,1,1.08118713936534,1.05840992175953,3,3,4,"H","H0","H01",0,1,1
"7988",7988,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.971008044047679,1.57679323819709,0.948277476782617,0.971008044047679,1.53107891808937,1.45188765320084,1,0.846051247836397,0.725995190454115,3,4,2,"H","H0","H00",0,0,0
"7989",7989,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0.996309516528754,1.00866032720582,0.794170486872199,0.996309516528754,1.00493788294016,0.798092007770905,1,0.87099049770261,0.762504893383972,3,3,5,"H","H1","H11",0,0,0
"7990",7990,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1.01444983437373,0.729541709684007,0.597805484202917,1.01444983437373,0.740083466557669,0.442425955076081,1,0.975160218908653,1.02881580181765,3,2,4,"H","H1","H10",0,0,0
"7991",7991,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.975807709478632,0.678404668537848,0.85254840946057,0.975807709478632,0.661992505705529,0.564380657814066,1,0.998685542949684,0.657770583055689,3,5,5,"H","H1","H11",0,0,1
"7992",7992,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.981461242507494,0.9639848778888,0.908185384676172,0.981461242507494,0.946113796011176,0.859246721777843,1,0.997521955344799,0.886653053817254,3,3,2,"H","H1","H10",0,0,0
"7993",7993,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0.992677031533104,0.568681860635101,0.858097647295775,0.992677031533104,0.564517421301974,0.484411071076702,1,0.864990957087061,0.752516233913446,3,5,4,"H","H0","H01",0,0,0
"7994",7994,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1.0259134695953,0.808228268537966,0.883176153267339,1.0259134695953,0.829172267200787,0.732305173342349,1,0.87485297402564,0.753285539321515,3,1,1,"H","H0","H00",0,0,0
"7995",7995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.05642868930685,0.817783297302271,0.932517866110959,1.05642868930685,0.863929736906068,0.805629914729449,1,0.86980240205304,0.757021077188718,3,2,2,"H","H0","H00",0,0,0
"7996",7996,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0.985755233532508,0.928044271208272,0.872693206335752,0.985755233532508,0.914824497293417,0.798361123777484,1,0.867362723157318,0.773710232188283,3,3,4,"H","H0","H01",0,0,0
"7997",7997,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.04521781867202,1.24006153819297,0.724134512118511,1.04521781867202,1.29613441596913,0.938575662947816,1,1.47349346335952,0.274399030023881,3,3,3,"H","H1","H11",0,0,1
"7998",7998,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1.07704752877621,1.40338570634936,1.02877035952071,1.07704752877621,1.51151310694343,1.55499988245046,1,0.847438558162979,0.729024460472073,3,4,2,"H","H0","H00",0,0,0
"7999",7999,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0.995726636596579,1.23742842078751,0.785274908447801,0.995726636596579,1.23214043945977,0.967568970791601,1,1.07438216850575,0.933677527390377,3,3,1,"H","H0","H00",0,1,1
"8000",8000,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0.985755233532508,1.19387001715113,1.03684812542836,0.985755233532508,1.17686361756427,1.22022883575635,1,0.867362723157318,0.778698261376407,3,2,4,"H","H0","H01",0,0,0
"8001",8001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.989819148436678,1.00468740126694,0.880923963506533,0.989819148436678,0.994458827967106,0.876042612276845,1,0.986002022140568,0.889451787151112,3,3,1,"H","H0","H00",0,0,0
"8002",8002,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.957956158940521,0.743204695673054,1.41596974344623,0.957956158940521,0.711957515573517,1.00811030067125,1,0.96528609768976,0.848019629450757,3,1,1,"H","H0","H00",0,0,0
"8003",8003,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1.01444983437373,0.761060246467194,0.769360457004914,1.01444983437373,0.772057440977076,0.593990465624168,1,0.975160218908653,0.998413141901098,3,5,5,"H","H1","H11",0,0,0
"8004",8004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.976867743603744,0.721460455656483,0.73476417067794,0.976867743603744,0.704771447416477,0.51784080807846,1,1.53202614774998,2.19038132537958,3,2,1,"H","H1","H10",0,0,0
"8005",8005,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1.03880998737184,1.57529068304848,0.620228148655206,1.03880998737184,1.63642769456457,1.01495851940789,1,1.47819543346023,1.43879977299732,3,5,4,"H","H1","H10",0,0,0
"8006",8006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.957956158940521,0.941850134423051,0.867159883403485,0.957956158940521,0.902251137069519,0.782395990821866,1,0.96528609768976,0.947393129257435,3,2,1,"H","H0","H00",0,0,0
"8007",8007,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1.01953729962329,1.18160875560035,0.76499509378374,1.01953729962329,1.20469419989601,0.921585152430179,1,0.871756844393692,0.754390466198802,3,3,1,"H","H0","H00",0,0,0
"8008",8008,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1.02580058999886,0.896911212830803,1.05279572068384,1.02580058999886,0.920052051298434,0.968626862413377,1,0.87198549144083,0.757833076570107,3,2,2,"H","H0","H00",0,0,0
"8009",8009,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.989819148436678,0.639442631821579,0.826028049685229,0.989819148436678,0.632932561303743,0.522820049196008,1,0.986002022140568,0.980850832712147,3,4,4,"H","H0","H01",0,0,0
"8010",8010,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1.0259134695953,0.697751514605366,0.713970663657462,1.0259134695953,0.715832677264168,0.511083531653995,1,0.87485297402564,0.759900413638701,3,1,3,"H","H0","H00",0,0,0
"8011",8011,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1.00721740090018,0.663827510589879,0.765573665319785,1.00721740090018,0.668618619862378,0.511876807509096,1,0.97438884207379,0.894828137165305,3,5,5,"H","H1","H11",0,0,0
"8012",8012,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1.00721740090018,0.569861800774781,0.986665389410955,1.00721740090018,0.573974721848674,0.566320992444867,1,0.97438884207379,0.906763899428288,3,1,3,"H","H1","H10",0,0,0
"8013",8013,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1.01953729962329,0.726314010828512,0.645643220413234,1.01953729962329,0.740504225278662,0.478101532738522,1,0.871756844393692,0.755100944648457,3,1,3,"H","H0","H00",0,0,0
"8014",8014,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1.03032314162228,0.757110499823277,1.22374493996716,1.03032314162228,0.780068468733135,0.954604841440105,1,0.866705861699071,0.75489195203914,3,5,4,"H","H1","H11",0,0,0
"8015",8015,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.995726636596579,0.876565099154857,0.981033544414485,0.995726636596579,0.872819217939413,0.856264931008182,1,0.987079970312596,1.7676240833025,3,3,4,"H","H0","H01",0,0,0
"8016",8016,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.04521781867202,0.768202844371702,0.659719028291569,1.04521781867202,0.80293930129183,0.529714335625358,1,0.37041562363308,0.144404530682212,3,2,1,"H","H1","H10",0,1,1
"8017",8017,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.985755233532508,0.964175776322349,0.963507428814743,0.985755233532508,0.950441317555025,0.915757270116738,1,0.867362723157318,0.749057254008813,3,2,2,"H","H0","H00",0,0,0
"8018",8018,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.03032314162228,0.936404293069841,1.67650208882025,1.03032314162228,0.964799013064311,1.61748756069403,1,0.866705861699071,0.750128182692018,3,3,4,"H","H1","H10",0,0,0
"8019",8019,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1.00424831650864,0.736387623264757,0.96417365937882,1.00424831650864,0.739516030961432,0.713021877741385,1,1.58440274630798,0.268834948498016,3,5,4,"H","H1","H11",0,0,1
"8020",8020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.971008044047679,1.57679323819709,1.75472611369931,0.971008044047679,1.53107891808937,2.6866241597059,1,0.846051247836397,0.725995190454115,3,4,4,"H","H0","H00",0,0,0
"8021",8021,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.976792723444677,0.79646831164887,0.764026599939631,0.976792723444677,0.777984451272884,0.594400815111921,1,0.846559730368103,0.726689462955215,3,1,2,"H","H0","H00",0,0,0
"8022",8022,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1.01444983437373,0.824958097707218,0.925012553140886,1.01444983437373,0.836878605584355,0.774123215620569,1,0.975160218908653,0.98788154082467,3,4,5,"H","H1","H11",0,0,0
"8023",8023,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0.921157000897259,1.01045556785404,0.746159029215199,0.921157000897259,0.930788220424364,0.694516034956786,1,1.01200692751149,1.10428671438807,3,3,3,"H","H1","H10",0,0,0
"8024",8024,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1.03880998737184,0.599280143070468,1.36860566853682,1.03880998737184,0.622538197855227,0.852009306465358,1,0.368855552909177,0.358009079721436,3,1,3,"H","H1","H10",0,1,1
"8025",8025,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0.975807709478632,0.678404668537848,1.26091809844784,0.975807709478632,0.661992505705529,0.834718331480936,1,0.998685542949684,1.09280870140931,3,5,3,"H","H1","H11",0,0,0
"8026",8026,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1.02461482845302,3.06204588985939,0.488850489589691,1.02461482845302,3.13741762415356,1.53372814161479,1,0.976787874943799,1.13045183801305,3,1,1,"H","H0","H01",0,0,1
"8027",8027,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1.04521781867202,0.846487307757795,1.53236163113013,1.04521781867202,0.884763617348151,1.35577781984421,1,0.37041562363308,0.0671109636690361,3,4,5,"H","H1","H11",0,1,1
"8028",8028,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1.02461482845302,0.892943837577138,0.505205434880594,1.02461482845302,0.914923496957281,0.462224323162778,1,0.976787874943799,0.287852394382432,3,3,1,"H","H0","H01",0,0,1
"8029",8029,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1.04521781867202,2.19439197723257,2.05233343157135,1.04521781867202,2.2936175957544,4.70726807100706,1,1.47349346335952,1.3066529404819,3,5,4,"H","H1","H10",0,0,0
"8030",8030,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1.00424831650864,1.14472464991487,0.898985047765923,1.00424831650864,1.14958780254295,1.0334622455802,1,0.338874234611184,0.33244704730504,3,4,3,"H","H1","H10",0,1,1
"8031",8031,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0.986805622974178,2.88705970554607,1.73304269014176,0.986805622974178,2.84896675129504,4.93738100278879,1,0.86481392386148,0.80293451722219,3,1,2,"H","H0","H01",0,0,0
"8032",8032,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1.03880998737184,0.883650065393968,0.706190205436828,1.03880998737184,0.917944513273032,0.648243424407891,1,0.368855552909177,0.546374291169021,3,3,1,"H","H1","H10",0,1,1
"8033",8033,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1.0576307776508,0.692357299485015,0.939342592487068,1.0576307776508,0.732258389066541,0.687841493556169,1,0.867017729861433,0.780383137101481,3,1,2,"H","H0","H00",0,0,0
"8034",8034,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.963482165688961,1.00347546293398,0.587764932365528,0.963482165688961,0.96683071224336,0.568269188190633,1,0.966210043230901,0.850249506229171,3,3,3,"H","H0","H00",0,0,0
"8035",8035,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0.975707046098489,1.06932629808894,0.926057657715816,0.975707046098489,1.04334920362379,0.966201519687511,1,1.01327819671307,0.69025045388043,3,3,5,"H","H1","H11",0,0,1
"8036",8036,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0.97479629776336,0.639542836972593,0.863139711754422,0.97479629776336,0.62342398974196,0.538102002806667,1,0.983440198284962,0.923307644326162,3,1,3,"H","H1","H10",0,0,0
"8037",8037,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.976867743603744,0.576809968252645,0.629591523644077,0.976867743603744,0.563467052175108,0.354754079902163,1,1.53202614774998,1.60233321902317,3,1,1,"H","H1","H10",0,0,0
"8038",8038,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.976867743603744,0.730133259781841,1.24229024232328,0.976867743603744,0.713243630013134,0.886055601964549,1,0.35250787294431,0.333263704516568,3,2,3,"H","H1","H10",0,1,1
"8039",8039,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.04521781867202,0.768202844371702,1.13166942851561,1.04521781867202,0.80293930129183,0.908661860225652,1,1.47349346335952,1.99145928502667,3,2,2,"H","H1","H10",0,0,0
"8040",8040,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0.991614066245504,0.653195257441893,0.854180124543041,0.991614066245504,0.647717605284234,0.553267504750407,1,0.867558704212048,0.754481715757066,3,4,4,"H","H0","H01",0,0,0
"8041",8041,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1.05642868930685,0.814178283207142,0.713724331054599,1.05642868930685,0.860121296590619,0.613889497034953,1,0.86980240205304,0.747879956413439,3,2,1,"H","H0","H00",0,0,0
"8042",8042,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.976867743603744,1.1486902100759,1.19845579109719,0.976867743603744,1.12211841361655,1.34480931109555,1,1.53202614774998,0.27682073299421,3,3,3,"H","H1","H11",0,0,1
"8043",8043,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0.976792723444677,0.683002111447144,0.75097242606248,0.976792723444677,0.667151492558921,0.501012374918178,1,0.846559730368103,0.730578286845211,3,1,1,"H","H0","H00",0,0,0
"8044",8044,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.986805622974178,0.879441791665105,0.773218612233137,0.986805622974178,0.867838105093612,0.671028575263518,1,0.86481392386148,0.780009628439581,3,2,1,"H","H0","H00",0,0,0
"8045",8045,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.957956158940521,0.831543778440992,0.709820132856814,0.957956158940521,0.79658248398622,0.565430284614509,1,0.96528609768976,0.967324177742817,3,2,1,"H","H0","H00",0,0,0
"8046",8046,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.957956158940521,0.806715826082655,0.528369834131154,0.957956158940521,0.772798394110669,0.408323359313076,1,0.96528609768976,0.307719406640401,3,3,1,"H","H0","H01",0,0,1
"8047",8047,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1.00840601630582,0.785246303527104,0.893249676789973,1.00840601630582,0.79184709675864,0.707317163246734,1,0.976157568880719,0.788615541761767,3,4,5,"H","H1","H11",0,0,1
"8048",8048,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1.00829840374699,0.829506465795716,0.714439218813971,1.00829840374699,0.836390045359626,0.597549850630513,1,0.988665421974183,0.907132800138806,3,4,3,"H","H1","H11",0,0,0
"8049",8049,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.957956158940521,2.013414332578,0.609475667973107,0.957956158940521,1.92876266039221,1.17553391080413,1,0.96528609768976,0.281736428562151,3,1,2,"H","H0","H01",0,0,1
"8050",8050,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1.05642868930685,0.861425508169783,0.991813780971822,1.05642868930685,0.910034620531287,0.902584877804393,1,0.86980240205304,0.780238376739958,3,3,3,"H","H0","H01",0,0,0
"8051",8051,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.00424831650864,0.736387623264757,1.29126466898881,1.00424831650864,0.739516030961432,0.954910922931335,1,1.58440274630798,0.268834948498016,3,5,3,"H","H1","H11",0,0,1
"8052",8052,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.975807709478632,1.02997865761985,0.972043030567476,0.975807709478632,1.0050611147039,0.976962651842304,1,0.998685542949684,0.893344508139689,3,4,2,"H","H1","H10",0,0,0
"8053",8053,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.985755233532508,0.964175776322349,1.08160660885419,0.985755233532508,0.950441317555025,1.0280036103956,1,5.23127569784952,4.5177466180818,3,2,2,"H","H0","H00",0,1,1
"8054",8054,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1.01953729962329,0.704419241379534,1.53070605167852,1.01953729962329,0.718181691158776,1.09932506086145,1,0.871756844393692,0.98097697227641,3,4,2,"H","H0","H01",0,0,0
"8055",8055,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1.00732478296595,1.03721496929704,0.972786444109415,1.00732478296595,1.04481234383618,1.01637928472202,1,0.963090272519314,0.884747170018402,3,4,2,"H","H1","H10",0,0,0
"8056",8056,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0.985755233532508,0.928044271208272,0.625712813425614,0.985755233532508,0.914824497293417,0.572417409992137,1,0.867362723157318,0.773710232188283,3,3,2,"H","H0","H01",0,0,0
"8057",8057,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1.03880998737184,0.846745274873962,0.733604203402241,1.03880998737184,0.879607448298985,0.645283721416055,1,1.47819543346023,1.31742484911379,3,3,4,"H","H1","H10",0,0,0
"8058",8058,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0.957956158940521,1.01341672126687,0.831823189315382,0.957956158940521,0.970808789710904,0.807541263672731,1,0.96528609768976,1.02967398700567,3,2,4,"H","H0","H01",0,0,0
"8059",8059,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1.00829840374699,1.23398765865164,0.941283566662694,1.00829840374699,1.24422778646193,1.17117116858171,1,0.988665421974183,1.03381653514768,3,3,4,"H","H1","H11",0,0,0
"8060",8060,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0.976867743603744,5.91322725379227,2.11676920277149,0.976867743603744,5.77644096482821,12.227392335976,1,1.53202614774998,0.274354697777893,3,1,2,"H","H1","H11",0,0,1
"8061",8061,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1.03880998737184,0.832148902861287,0.768169860447197,1.03880998737184,0.864444591272823,0.664040281042378,1,1.47819543346023,1.72154805936795,3,3,2,"H","H1","H10",0,0,1
"8062",8062,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0.976690315215486,1.93026967029802,0.716349670622214,0.976690315215486,1.88527569273427,1.35051662152226,1,0.846088798922177,0.727786175336742,3,5,3,"H","H0","H00",0,0,0
"8063",8063,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0.992677031533104,0.906976018179835,1.2412257464106,0.992677031533104,0.900334261398473,1.11751806562336,1,0.864990957087061,0.947521823399547,3,3,3,"H","H0","H01",0,0,0
"8064",8064,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1.04521781867202,0.846487307757795,0.876027077663222,1.04521781867202,0.884763617348151,0.775076886128242,1,1.47349346335952,5.91872987595652,3,4,5,"H","H1","H11",0,0,0
"8065",8065,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0.963852717221639,1.66043316397958,1.03486914015775,0.963852717221639,1.60041301686664,1.65621804266204,1,0.869084752829146,0.841664587226821,3,2,4,"H","H1","H11",0,0,0
"8066",8066,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.995726636596579,1.00187099871881,1.59574466311154,0.995726636596579,0.997589639857941,1.59189834377867,1,0.987079970312596,1.00926339956929,3,3,3,"H","H0","H00",0,0,0
"8067",8067,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1.00840601630582,1.01228597413732,1.63936900787913,1.00840601630582,1.02079526654207,1.67346012335879,1,0.976157568880719,0.869115082480383,3,3,4,"H","H1","H10",0,0,0
"8068",8068,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1.00732478296595,1.3063435254429,0.900801518378367,1.00732478296595,1.31591220824574,1.1853757152404,1,0.963090272519314,1.02099526096761,3,4,2,"H","H1","H10",0,0,0
"8069",8069,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1.03880998737184,1.00149154127697,0.884550233627034,1.03880998737184,1.04035941534693,0.92025016390121,1,0.368855552909177,0.516245893759294,3,3,5,"H","H1","H11",0,1,1
"8070",8070,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0.949026462615607,0.81073738956461,0.94805042840848,0.949026462615607,0.769411236928713,0.729440652792565,1,0.973404543828283,0.889303760478764,3,3,3,"H","H1","H10",0,0,0
"8071",8071,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1.02409152789567,0.681619016891044,2.00978412100389,1.02409152789567,0.698040260450692,1.40291023127522,1,0.866896959631499,0.758129696089679,3,5,5,"H","H1","H11",0,0,0
"8072",8072,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0.985755233532508,1.60334881098704,1.0640829867966,0.985755233532508,1.5805094816086,1.68179324985042,1,0.867362723157318,0.745569686474324,3,4,2,"H","H0","H00",0,0,0
"8073",8073,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.981461242507494,0.9639848778888,0.751307419371538,0.981461242507494,0.946113796011176,0.710822314512966,1,0.997521955344799,0.886653053817254,3,3,3,"H","H1","H10",0,0,0
"8074",8074,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.986805622974178,0.753568633939102,0.868824277540742,0.986805622974178,0.743625765268077,0.646080118269718,1,0.86481392386148,0.752424026450552,3,1,2,"H","H0","H00",0,0,0
"8075",8075,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0.986805622974178,0.704208397116799,0.761634396128014,0.986805622974178,0.69491680602049,0.529272541912624,1,0.86481392386148,0.753177094843707,3,1,1,"H","H0","H00",0,0,0
"8076",8076,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.949982559988868,0.967772660801139,0.468980430468537,0.949982559988868,0.919367149795104,0.43116520166954,1,1.07128581573213,0.969562505773412,3,4,2,"H","H1","H11",0,1,1
"8077",8077,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0.963581757656485,0.69898704160356,1.0591656257522,0.963581757656485,0.673531162127465,0.713381054798345,1,0.977797324946071,0.889491541103224,3,1,2,"H","H0","H00",0,0,0
"8078",8078,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1.01953729962329,0.910249624543141,1.44575105544929,1.01953729962329,0.928033444189827,1.34170533142968,1,0.871756844393692,0.781458108584184,3,3,4,"H","H0","H01",0,0,0
"8079",8079,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0.975807709478632,0.721774839062545,0.880602799678535,0.975807709478632,0.70431345246493,0.620220398091872,1,0.998685542949684,1.07745824162562,3,5,5,"H","H1","H11",0,0,0
"8080",8080,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0.975707046098489,0.767016527496735,0.883402946341312,0.975707046098489,0.74838343035256,0.66112412736647,1,1.01327819671307,1.1287121932665,3,5,5,"H","H1","H11",0,0,0
"8081",8081,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0.991614066245504,0.610194983131174,0.745824660630433,0.991614066245504,0.60507792842531,0.451282040622772,1,0.867558704212048,0.783910168633932,3,4,5,"H","H0","H01",0,0,0
"8082",8082,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1.00840601630582,1.22805750423674,0.378169766934799,1.00840601630582,1.23838057564184,0.468318093667058,1,0.976157568880719,0.727651400837344,3,3,1,"H","H1","H11",0,0,1
"8083",8083,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0.985755233532508,0.746896848791607,0.71911916155617,0.985755233532508,0.736257477605265,0.529456859984959,1,0.867362723157318,0.749605597569048,3,1,1,"H","H0","H00",0,0,0
"8084",8084,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.991614066245504,1.00112239771855,0.665152001977259,0.991614066245504,0.992727051611143,0.660314385796134,1,0.867558704212048,0.550882151221835,3,3,2,"H","H0","H01",0,0,1
"8085",8085,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1.00829840374699,0.83857267400391,0.807341824435792,1.00829840374699,0.845531488623986,0.6826329346436,1,0.988665421974183,0.882949765667886,3,3,3,"H","H1","H10",0,0,0
"8086",8086,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1.00424831650864,0.683201279764567,0.840836934051717,1.00424831650864,0.686103735040117,0.576901361012563,1,1.58440274630798,0.487859847113543,3,5,5,"H","H1","H11",0,0,1
"8087",8087,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1.0576307776508,1.24547815748051,1.54489027736975,1.0576307776508,1.31725603224319,2.03501603701916,1,0.867017729861433,0.772537959787693,3,2,2,"H","H0","H01",0,0,0
"8088",8088,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.957956158940521,2.1630038942902,0.638307407397133,0.957956158940521,2.07206290234763,1.3226130991613,1,0.96528609768976,0.935044839364931,3,1,2,"H","H0","H01",0,0,0
"8089",8089,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0.949026462615607,0.686408886937176,3.40342846735659,0.949026462615607,0.651420197877904,2.21706204566873,1,0.973404543828283,0.884861198932072,3,5,5,"H","H1","H11",0,0,0
